,pages,stars,reviews,series,mix,character,plot,funny,lighthearted,emotional,hopeful,inspiring,relaxing,tense,sad,reflective,adventurous,challenging,informative,mysterious,dark,author_count,author_stars,Fiction,Nonfiction,Literary,Fantasy,Crime,Social,Children,Romans,Realism
1087,329,3.29,5620,0,0.38999999999999996,0.26,0.32,0.0,0.0,0.22,0.0,0.0,0.0,0.65,0.15,0.03,0.05,0.09,0.0,0.77,0.8099999999999999,2,3.4300000000000006,1,0,0,0,1,0,0,0,0
1088,368,3.58,4184,1,0.33999999999999997,0.54,0.1,0.02,0.0,0.31,0.01,0.0,0.0,0.38,0.33,0.24,0.1,0.27,0.0,0.66,0.97,1,0.0,1,1,0,1,1,0,0,0,0
1089,336,4.18,3094,0,0.6,0.26,0.12,0.15,0.09,0.38999999999999996,0.4,0.40999999999999,0.01,0.22,0.06999999999999999,0.31,0.95,0.21,0.05,0.04,0.08,1,0.0,1,0,0,1,0,0,1,0,0
1090,560,3.8,13260,1,0.6,0.12,0.27,0.04,0.0,0.29,0.06999999999999999,0.04,0.0,0.56999999999999,0.09,0.04,0.8699999999999999,0.2,0.01,0.58,0.65,4,4.196666666666666,1,0,0,1,0,0,0,0,0
1091,338,3.91,18191,0,0.5499999999999999,0.11,0.32,0.08,0.06999999999999999,0.37,0.2,0.12,0.01,0.15,0.08,0.15,0.95,0.06,0.05,0.40999999999999,0.3,8,3.7528571428571427,1,0,1,1,0,0,0,0,0
1092,561,3.88,22280,1,0.42,0.06,0.5,0.02,0.0,0.21,0.02,0.0,0.0,0.72,0.19,0.03,0.3,0.13999999999999999,0.0,0.8699999999999999,0.9299999999999999,52,3.8617647058823534,1,0,0,0,1,0,0,0,0
1093,330,3.7,2338,1,0.27999999999999997,0.5599999999999999,0.13999999999999999,0.8,0.8699999999999999,0.22999999999999998,0.16,0.01,0.11,0.02,0.0,0.01,0.04,0.01,0.0,0.01,0.0,1,0.0,1,0,0,0,0,0,0,1,1
1094,304,4.03,3530,0,0.18,0.7799999999999999,0.02,0.49,0.74,0.56999999999999,0.52,0.27999999999999997,0.15,0.02,0.03,0.32,0.16,0.02,0.0,0.0,0.0,2,3.96,1,0,0,0,0,1,1,0,1
1095,438,4.34,19883,0,0.0,0.0,0.0,0.02,0.0,0.09,0.04,0.2,0.0,0.02,0.16999999999999998,0.46999999999999,0.0,0.43,0.98,0.0,0.04,2,4.34,0,1,0,0,0,1,0,0,0
1096,208,3.34,3211,1,0.16,0.77,0.06,0.0,0.11,0.65,0.38,0.46999999999999,0.09,0.04,0.13999999999999999,0.76,0.19,0.1,0.03,0.1,0.0,1,0.0,1,0,0,0,0,0,0,1,0
1097,191,3.71,1965,0,0.06,0.86,0.04,0.0,0.0,0.73,0.0,0.0,0.0,0.25,0.6999999999999901,0.6799999999999999,0.05,0.27999999999999997,0.0,0.11,0.52,1,0.0,1,0,1,0,0,1,0,0,1
1098,740,4.6,2224,1,0.65,0.27,0.06,0.44,0.0,0.48,0.02,0.01,0.0,0.66,0.3,0.12,0.72,0.22,0.0,0.22,0.95,6,4.303999999999999,1,0,0,1,0,0,0,0,0
1099,464,3.78,10049,1,0.42,0.38,0.18,0.65,0.76,0.54,0.25,0.04,0.09,0.06999999999999999,0.06999999999999999,0.06,0.12,0.03,0.0,0.0,0.0,1,0.0,1,0,0,0,0,0,0,1,1
1100,287,4.54,40983,0,0.0,0.0,0.0,0.0,0.0,0.72,0.13999999999999999,0.25,0.0,0.12,0.32,0.83,0.0,0.5499999999999999,0.58,0.0,0.13999999999999999,3,4.030000000000001,0,1,0,0,0,1,0,0,1
1101,279,3.88,5599,1,0.15,0.6,0.16,0.73,0.73,0.11,0.08,0.02,0.1,0.04,0.0,0.0,0.38,0.0,0.01,0.01,0.03,1,0.0,1,0,0,0,0,0,0,1,0
1102,184,3.7,20149,1,0.24,0.58,0.16,0.02,0.04,0.48,0.26,0.34999999999999,0.06,0.08,0.40999999999999,0.42,0.7799999999999999,0.13,0.15,0.05,0.04,1,0.0,1,0,1,0,0,0,1,0,0
1103,592,4.36,107022,1,0.69,0.16,0.13,0.09,0.01,0.69,0.25,0.19,0.0,0.53,0.22,0.08,0.97,0.27999999999999997,0.01,0.38999999999999996,0.54,18,4.254117647058823,1,0,0,1,0,0,0,0,0
1104,432,4.24,10643,0,0.4,0.52,0.06,0.01,0.01,0.77,0.32,0.53,0.01,0.11,0.32,0.69,0.33,0.32,0.16999999999999998,0.06,0.06999999999999999,3,4.06,1,0,1,0,0,0,0,0,0
1105,232,4.09,8114,0,0.11,0.86,0.01,0.04,0.03,0.84,0.48,0.18,0.02,0.1,0.4,0.69,0.02,0.19,0.03,0.01,0.09,4,3.67,1,0,1,0,0,1,0,0,0
1106,75,3.48,3400,0,0.0,0.0,0.0,0.05,0.03,0.83,0.18,0.19,0.03,0.03,0.49,0.64,0.0,0.06999999999999999,0.02,0.0,0.16999999999999998,1,0.0,0,1,1,0,0,0,0,0,0
1107,309,4.2,229459,1,0.54,0.29,0.15,0.13999999999999999,0.06999999999999999,0.66,0.25,0.33,0.02,0.25,0.37,0.69,0.22999999999999998,0.31,0.19,0.13,0.26,2,3.2,1,0,1,0,0,0,1,0,0
1108,349,3.53,22922,0,0.51,0.13999999999999999,0.33,0.01,0.0,0.19,0.01,0.0,0.0,0.73,0.09,0.04,0.16999999999999998,0.09,0.0,0.9199999999999999,0.8099999999999999,7,3.848333333333333,1,0,0,0,1,0,0,0,0
1109,398,4.17,4716,1,0.66,0.2,0.13,0.7799999999999999,0.42,0.33999999999999997,0.25,0.03,0.06,0.11,0.02,0.04,0.7799999999999999,0.03,0.0,0.52,0.18,16,4.063999999999999,1,0,0,1,1,0,0,1,0
1110,412,4.17,1813,1,0.65,0.21,0.13,0.16,0.01,0.44999999999999996,0.11,0.04,0.0,0.4,0.08,0.02,0.95,0.13,0.0,0.43,0.6999999999999901,2,4.16,1,0,0,1,0,0,0,1,0
1111,238,4.46,6200,1,0.44999999999999996,0.1,0.43,0.93999999999999,0.77,0.05,0.04,0.03,0.09,0.01,0.0,0.0,0.95,0.0,0.0,0.16,0.02,1,0.0,1,0,0,1,0,0,0,0,0
1112,444,4.24,160144,0,0.3,0.63,0.05,0.04,0.03,0.75,0.27999999999999997,0.22,0.03,0.15,0.4,0.46999999999999,0.5499999999999999,0.11,0.0,0.53,0.4,13,4.054166666666666,1,0,1,1,0,0,0,0,0
1113,64,4.06,34837,0,0.09,0.84,0.04,0.01,0.0,0.29,0.0,0.01,0.0,0.44,0.3,0.37,0.01,0.16999999999999998,0.03,0.5499999999999999,0.86,3,4.02,1,0,1,0,0,0,0,0,0
1114,441,3.79,52686,1,0.40999999999999,0.5,0.06999999999999999,0.58,0.66,0.62,0.33,0.15,0.13,0.09,0.1,0.1,0.1,0.06,0.0,0.02,0.03,7,4.038333333333333,1,0,0,0,0,0,0,1,1
1115,312,4.24,9255,0,0.44999999999999996,0.42,0.11,0.01,0.02,0.93999999999999,0.27999999999999997,0.19,0.01,0.13,0.73,0.54,0.09,0.12,0.15,0.06,0.08,1,0.0,1,0,1,0,0,0,0,1,0
1116,237,4.17,9054,0,0.0,0.0,0.0,0.63,0.31,0.21,0.38,0.74,0.06,0.0,0.02,0.5499999999999999,0.01,0.06,0.8099999999999999,0.0,0.01,1,0.0,0,1,0,0,0,0,0,0,1
1117,360,4.09,3020,0,0.52,0.32,0.13999999999999999,0.03,0.02,0.70999999999999,0.15,0.26,0.03,0.24,0.27999999999999997,0.60999999999999,0.56999999999999,0.24,0.2,0.22,0.22999999999999998,1,0.0,1,0,1,1,0,0,0,0,0
1118,692,4.54,5704,1,0.70999999999999,0.11,0.16,0.16999999999999998,0.01,0.6799999999999999,0.13,0.06999999999999999,0.0,0.75,0.42,0.12,0.31,0.3,0.03,0.63,0.98,4,4.293333333333334,1,0,1,0,1,0,0,1,1
1119,487,3.55,2906,0,0.43,0.46999999999999,0.08,0.02,0.0,0.48,0.2,0.06999999999999999,0.0,0.3,0.21,0.26,0.74,0.32,0.01,0.36,0.5499999999999999,2,3.58,1,0,0,1,0,1,0,0,0
1120,736,4.26,4046,0,0.60999999999999,0.27999999999999997,0.09,0.0,0.0,0.40999999999999,0.0,0.0,0.0,0.66,0.38999999999999996,0.13999999999999999,0.22,0.40999999999999,0.02,0.8,0.98,4,3.9066666666666667,1,0,1,0,0,1,0,0,0
1121,304,3.71,11340,0,0.09,0.88,0.01,0.56999999999999,0.5499999999999999,0.58,0.5499999999999999,0.32,0.06999999999999999,0.04,0.13,0.24,0.06,0.06999999999999999,0.05,0.02,0.03,6,3.678,1,0,0,0,0,0,1,1,1
1122,272,3.74,5034,0,0.32,0.5499999999999999,0.11,0.0,0.0,0.18,0.0,0.0,0.0,0.63,0.11,0.33,0.06,0.18,0.0,0.89,0.53,2,3.62,1,0,0,1,1,0,0,0,0
1123,352,3.68,2711,0,0.31,0.45999999999999996,0.13,0.16999999999999998,0.01,0.06,0.01,0.02,0.02,0.26,0.1,0.49,0.08,0.63,0.01,0.6799999999999999,0.53,7,3.646666666666667,1,0,1,0,0,0,0,0,0
1124,298,3.79,51858,0,0.21,0.73,0.04,0.09,0.0,0.29,0.0,0.0,0.0,0.4,0.38,0.26,0.04,0.63,0.01,0.08,0.9299999999999999,3,4.025,1,0,1,0,0,0,0,0,0
1125,304,3.54,11174,0,0.34999999999999,0.53,0.08,0.16999999999999998,0.0,0.11,0.0,0.0,0.0,0.38999999999999996,0.24,0.16,0.08,0.31,0.0,0.31,0.97,5,3.5250000000000004,1,0,1,1,0,0,0,0,0
1126,243,3.95,7071,1,0.08,0.02,0.8699999999999999,0.02,0.03,0.01,0.11,0.19,0.01,0.29,0.0,0.25,0.8699999999999999,0.09,0.15,0.83,0.03,3,3.975,1,0,1,1,0,0,0,0,0
1127,418,4.3,10635,0,0.22,0.70999999999999,0.05,0.66,0.53,0.86,0.44,0.21,0.15,0.05,0.16999999999999998,0.15,0.04,0.05,0.0,0.0,0.01,5,4.22,1,0,0,0,0,0,0,1,1
1128,751,4.37,126172,1,0.44,0.53,0.02,0.16,0.03,0.8500000000000001,0.36,0.36,0.01,0.45999999999999996,0.25,0.27,0.8500000000000001,0.33,0.01,0.16,0.52,18,4.253529411764705,1,0,0,1,0,0,0,1,0
1129,112,4.28,3158,0,0.0,0.0,0.0,0.03,0.15,0.37,0.72,0.83,0.11,0.0,0.0,0.59,0.05,0.03,0.06,0.0,0.0,5,4.1825,0,1,1,0,0,0,1,0,0
1130,446,3.81,5015,1,0.33999999999999997,0.58,0.06,0.63,0.76,0.65,0.27,0.08,0.11,0.05,0.06999999999999999,0.08,0.11,0.05,0.01,0.01,0.01,1,0.0,1,1,0,0,0,0,0,1,1
1131,336,3.53,11220,0,0.49,0.32,0.16999999999999998,0.01,0.01,0.46999999999999,0.09,0.04,0.04,0.06999999999999999,0.4,0.6799999999999999,0.59,0.22,0.0,0.73,0.21,6,3.8299999999999996,1,0,1,1,0,0,0,0,0
1132,183,3.93,9646,1,0.53,0.13,0.31,0.8699999999999999,0.77,0.08,0.08,0.03,0.11,0.02,0.0,0.0,0.8699999999999999,0.01,0.0,0.04,0.03,3,4.095000000000001,1,0,0,1,0,0,0,1,0
1133,185,4.09,11333,0,0.60999999999999,0.09,0.27999999999999997,0.12,0.0,0.4,0.13,0.11,0.0,0.58,0.16,0.16,0.6,0.27,0.05,0.26,0.91,4,4.046666666666666,1,0,1,1,0,0,0,0,0
1134,113,4.0,7454,0,0.0,0.0,0.0,0.03,0.0,0.88,0.11,0.15,0.02,0.08,0.59,0.8,0.01,0.3,0.01,0.03,0.33999999999999997,3,4.165,0,1,1,0,0,1,0,0,0
1135,333,4.17,68956,0,0.51,0.33999999999999997,0.13,0.02,0.0,0.54,0.4,0.13999999999999999,0.01,0.32,0.34999999999999,0.60999999999999,0.59,0.21,0.01,0.31,0.5499999999999999,4,3.796666666666667,1,0,1,1,0,0,0,0,0
1136,374,3.85,26826,1,0.29,0.58,0.1,0.21,0.1,0.42,0.06,0.01,0.03,0.48,0.03,0.01,0.19,0.1,0.0,0.27,0.83,2,3.89,1,0,0,0,0,0,0,1,1
1137,312,3.45,2449,0,0.0,0.0,0.0,0.32,0.03,0.36,0.01,0.03,0.03,0.15,0.37,0.58,0.03,0.21,0.0,0.05,0.76,1,0.0,1,0,1,0,0,0,0,0,0
1138,459,3.82,3466,0,0.26,0.05,0.65,0.0,0.0,0.02,0.0,0.0,0.01,0.59,0.06999999999999999,0.06999999999999999,0.27,0.22999999999999998,0.0,0.84,0.93999999999999,3,3.62,1,0,1,1,1,0,0,0,0
1139,128,3.67,15409,0,0.09,0.69,0.06,0.62,0.11,0.12,0.03,0.03,0.02,0.06999999999999999,0.19,0.65,0.02,0.37,0.01,0.31,0.38,1,0.0,1,1,1,0,0,0,0,0,0
1140,464,3.75,1747,0,0.59,0.33,0.06999999999999999,0.31,0.18,0.77,0.21,0.16,0.01,0.03,0.53,0.63,0.06999999999999999,0.08,0.0,0.69,0.06999999999999999,2,3.75,1,0,1,0,1,0,0,0,1
1141,307,3.96,70170,0,0.45999999999999996,0.37,0.15,0.24,0.15,0.8999999999999999,0.4,0.15,0.03,0.24,0.5,0.2,0.08,0.12,0.0,0.12,0.16999999999999998,20,3.9194736842105264,1,0,0,0,0,0,0,1,0
1142,338,4.3,16396,0,0.24,0.74,0.01,0.26,0.06,0.88,0.6799999999999999,0.6,0.01,0.06999999999999999,0.2,0.59,0.04,0.36,0.32,0.0,0.01,1,0.0,1,0,1,0,0,1,0,0,1
1143,900,3.8,13694,0,0.58,0.21,0.2,0.05,0.0,0.38999999999999996,0.04,0.01,0.0,0.77,0.25,0.11,0.33,0.31,0.0,0.70999999999999,0.8699999999999999,52,3.8633333333333333,1,0,0,1,0,0,0,0,0
1144,384,3.8,2451,0,0.34999999999999,0.26,0.38,0.0,0.0,0.62,0.06,0.02,0.0,0.6799999999999999,0.42,0.12,0.12,0.2,0.0,0.76,0.81999999999999,2,3.91,1,0,0,0,1,0,0,0,0
1145,186,3.67,8990,0,0.12,0.81999999999999,0.04,0.0,0.03,0.59,0.03,0.02,0.06,0.13,0.40999999999999,0.74,0.04,0.1,0.0,0.51,0.24,21,3.8064999999999998,1,0,1,0,0,0,0,1,1
1146,304,4.09,18106,0,0.0,0.0,0.0,0.6799999999999999,0.48,0.27999999999999997,0.33999999999999997,0.6799999999999999,0.15,0.0,0.01,0.74,0.42,0.05,0.25,0.0,0.0,1,0.0,0,1,0,0,0,0,0,0,1
1147,485,4.15,15461,1,0.59,0.06999999999999999,0.33,0.51,0.51,0.12,0.27,0.18,0.05,0.13,0.01,0.04,0.9299999999999999,0.05,0.03,0.73,0.03,1,0.0,1,0,0,1,1,0,1,0,0
1148,432,4.04,50846,0,0.42,0.44999999999999996,0.12,0.05,0.0,0.8099999999999999,0.32,0.16999999999999998,0.0,0.5,0.65,0.21,0.06,0.33999999999999997,0.01,0.06,0.7799999999999999,3,3.7950000000000004,1,0,1,0,1,0,0,0,1
1149,320,4.02,1030,0,0.0,0.0,0.0,0.05,0.09,0.0,0.36,0.6999999999999901,0.03,0.0,0.0,0.48,0.0,0.13,0.9199999999999999,0.0,0.0,1,0.0,0,1,0,0,0,1,0,0,0
1150,303,4.05,10706,0,0.65,0.22,0.11,0.1,0.0,0.51,0.19,0.04,0.0,0.38,0.19,0.13999999999999999,0.51,0.11,0.0,0.8699999999999999,0.8500000000000001,6,4.018,1,0,0,1,0,0,0,0,0
1151,272,4.33,30402,0,0.56999999999999,0.33,0.09,0.74,0.38999999999999996,0.54,0.19,0.1,0.04,0.12,0.13,0.08,0.8999999999999999,0.05,0.0,0.18,0.2,2,4.07,1,0,0,1,0,0,1,0,0
1152,286,3.9,1112,0,0.59,0.16,0.24,0.04,0.0,0.42,0.03,0.02,0.0,0.74,0.44,0.19,0.5599999999999999,0.2,0.0,0.51,0.93999999999999,1,0.0,1,0,0,0,0,0,0,0,0
1153,341,3.51,13614,1,0.46999999999999,0.36,0.15,0.02,0.0,0.06999999999999999,0.0,0.0,0.0,0.60999999999999,0.04,0.21,0.3,0.33999999999999997,0.01,0.91,0.65,7,3.785,1,0,0,1,0,0,0,0,0
1154,416,3.9,1554,1,0.46999999999999,0.33999999999999997,0.16,0.16999999999999998,0.03,0.24,0.18,0.05,0.02,0.31,0.08,0.18,0.9199999999999999,0.21,0.0,0.44999999999999996,0.36,2,3.93,1,0,0,1,0,0,0,0,0
1155,445,4.32,15279,0,0.0,0.0,0.0,0.0,0.0,0.42,0.22999999999999998,0.27,0.0,0.08,0.2,0.54,0.0,0.53,0.95,0.0,0.16999999999999998,1,0.0,0,1,0,0,0,1,0,0,0
1156,320,3.91,1197,0,0.32,0.66,0.01,0.02,0.0,0.81999999999999,0.26,0.13,0.04,0.21,0.58,0.89,0.06,0.1,0.06999999999999999,0.1,0.15,2,3.91,1,0,0,0,0,0,0,0,1
1157,326,3.8,1666,1,0.42,0.3,0.27,0.13,0.29,0.21,0.4,0.08,0.02,0.08,0.0,0.27,0.93999999999999,0.05,0.0,0.24,0.0,1,0.0,1,0,0,1,0,0,1,0,0
1158,432,3.63,19068,1,0.51,0.19,0.27999999999999997,0.1,0.03,0.42,0.04,0.01,0.03,0.5,0.12,0.03,0.62,0.16,0.0,0.76,0.65,2,3.5300000000000002,1,0,0,1,0,0,1,0,0
1159,398,3.64,8457,1,0.59,0.27999999999999997,0.12,0.19,0.0,0.38999999999999996,0.02,0.0,0.0,0.70999999999999,0.22,0.06999999999999999,0.25,0.27999999999999997,0.04,0.60999999999999,0.93999999999999,4,3.67,1,0,0,0,1,0,0,0,0
1160,454,3.67,84070,1,0.18,0.01,0.79,0.03,0.03,0.06999999999999999,0.03,0.06,0.01,0.46999999999999,0.01,0.11,0.89,0.18,0.38,0.8699999999999999,0.2,4,3.5566666666666666,1,0,0,0,1,0,0,0,0
1161,720,4.38,76136,0,0.11,0.8699999999999999,0.01,0.01,0.0,0.8999999999999999,0.08,0.06,0.0,0.38999999999999996,0.93999999999999,0.44999999999999996,0.01,0.51,0.01,0.04,0.86,4,4.0,1,0,1,0,0,1,0,0,1
1162,480,4.03,6409,0,0.36,0.5499999999999999,0.06999999999999999,0.16999999999999998,0.06,0.79,0.27999999999999997,0.15,0.02,0.19,0.27999999999999997,0.38999999999999996,0.51,0.16,0.06999999999999999,0.06,0.22999999999999998,6,3.69,1,0,1,0,0,1,0,0,0
1163,305,4.29,6377,0,0.6,0.27999999999999997,0.1,0.03,0.0,0.38,0.05,0.05,0.0,0.63,0.25,0.13,0.32,0.16,0.0,0.6,0.96,3,3.9899999999999998,1,0,1,1,0,0,0,0,0
1164,342,4.27,3776,0,0.36,0.56999999999999,0.05,0.0,0.01,0.70999999999999,0.21,0.44999999999999996,0.02,0.11,0.29,0.51,0.13999999999999999,0.2,0.69,0.09,0.1,5,4.08,1,0,1,0,0,0,0,0,0
1165,227,3.92,21711,0,0.0,0.0,0.0,0.01,0.0,0.8500000000000001,0.12,0.12,0.01,0.04,0.77,0.84,0.0,0.22,0.13,0.0,0.18,4,3.99,0,1,0,0,0,0,0,0,1
1166,112,4.15,19980,0,0.24,0.69,0.05,0.0,0.02,0.64,0.34999999999999,0.22,0.04,0.08,0.5,0.77,0.0,0.18,0.12,0.09,0.3,4,4.126666666666667,1,0,1,0,0,0,0,0,0
1167,304,3.61,10735,0,0.0,0.0,0.0,0.01,0.0,0.01,0.12,0.34999999999999,0.0,0.03,0.0,0.49,0.01,0.4,0.86,0.0,0.03,1,0.0,0,1,0,0,0,1,0,0,0
1168,154,3.68,14839,0,0.26,0.65,0.08,0.09,0.04,0.46999999999999,0.12,0.22999999999999998,0.02,0.36,0.16999999999999998,0.6799999999999999,0.01,0.2,0.06,0.06999999999999999,0.15,2,3.68,1,1,1,0,0,0,0,0,0
1169,304,3.99,10359,0,0.5,0.33,0.15,0.73,0.8699999999999999,0.45999999999999996,0.37,0.13999999999999999,0.19,0.01,0.06,0.16,0.27,0.02,0.0,0.02,0.0,6,3.8620000000000005,1,0,0,0,0,0,1,1,0
1170,383,3.96,23860,1,0.49,0.38999999999999996,0.1,0.4,0.36,0.72,0.25,0.05,0.1,0.32,0.08,0.06999999999999999,0.11,0.1,0.0,0.09,0.24,6,3.8920000000000003,1,0,0,0,0,0,0,1,1
1171,301,3.52,2986,0,0.52,0.2,0.27,0.08,0.02,0.22,0.11,0.08,0.0,0.42,0.09,0.34999999999999,0.79,0.25,0.13,0.15,0.44,3,3.75,1,0,0,1,0,1,0,0,0
1172,203,4.41,4898,1,0.63,0.16999999999999998,0.19,0.29,0.66,0.21,0.31,0.2,0.15,0.04,0.03,0.04,0.9199999999999999,0.03,0.01,0.49,0.06,2,4.49,1,1,0,1,0,0,0,0,0
1173,319,3.8,7629,0,0.42,0.11,0.44999999999999996,0.0,0.0,0.12,0.0,0.0,0.0,0.77,0.05,0.02,0.22999999999999998,0.13,0.0,0.91,0.81999999999999,3,3.5049999999999994,1,0,0,0,1,0,0,0,0
1174,390,3.68,19427,0,0.46999999999999,0.27999999999999997,0.22999999999999998,0.0,0.0,0.24,0.0,0.0,0.0,0.72,0.16999999999999998,0.05,0.03,0.16,0.0,0.8699999999999999,0.86,6,3.8560000000000003,1,0,0,0,1,0,0,0,0
1175,1472,4.35,1025,1,0.6,0.3,0.08,0.2,0.05,0.64,0.27,0.19,0.04,0.29,0.19,0.38999999999999996,0.79,0.44999999999999996,0.04,0.58,0.5499999999999999,11,4.157,1,0,0,1,0,0,0,0,0
1176,304,4.02,14678,0,0.3,0.62,0.06999999999999999,0.6799999999999999,0.32,0.5499999999999999,0.54,0.38,0.05,0.05,0.13999999999999999,0.65,0.21,0.06999999999999999,0.06,0.12,0.08,6,3.9259999999999997,1,0,0,1,0,0,0,0,0
1177,368,3.5,25868,1,0.25,0.67,0.06,0.8500000000000001,0.86,0.06,0.13,0.06999999999999999,0.22999999999999998,0.05,0.0,0.1,0.06999999999999999,0.01,0.04,0.0,0.0,6,3.72,1,0,0,0,0,0,0,1,1
1178,720,3.67,6069,0,0.53,0.16999999999999998,0.27999999999999997,0.04,0.0,0.33,0.05,0.02,0.0,0.7799999999999999,0.29,0.06,0.37,0.19,0.0,0.56999999999999,0.95,52,3.8658823529411768,1,0,0,0,0,0,0,0,0
1179,357,4.03,17281,0,0.48,0.33999999999999997,0.16,0.37,0.11,0.58,0.40999999999999,0.42,0.02,0.13,0.1,0.46999999999999,0.38,0.15,0.0,0.65,0.16,3,4.115,1,0,0,0,1,0,1,0,0
1180,190,3.82,67803,1,0.52,0.13,0.33,0.08,0.18,0.37,0.42,0.27,0.04,0.15,0.04,0.16999999999999998,0.9199999999999999,0.11,0.03,0.48,0.16,2,3.56,1,0,0,1,0,0,1,0,0
1181,326,4.07,9514,0,0.53,0.16999999999999998,0.27999999999999997,0.6799999999999999,0.15,0.21,0.11,0.1,0.02,0.04,0.15,0.5599999999999999,0.73,0.21,0.01,0.31,0.3,9,3.96,1,0,1,1,0,0,0,0,0
1182,409,4.38,9557,1,0.58,0.27,0.13999999999999999,0.95,0.6999999999999901,0.06999999999999999,0.29,0.16999999999999998,0.09,0.02,0.0,0.1,0.76,0.01,0.0,0.12,0.02,27,4.086923076923077,1,0,0,1,0,0,0,0,0
1183,357,3.65,13310,0,0.34999999999999,0.05,0.58,0.0,0.0,0.33999999999999997,0.04,0.0,0.0,0.84,0.13,0.03,0.26,0.22,0.0,0.64,0.8699999999999999,1,0.0,1,0,0,0,1,0,0,0,0
1184,331,3.86,11704,0,0.0,0.0,0.0,0.1,0.05,0.2,0.13,0.19,0.01,0.0,0.11,0.5599999999999999,0.01,0.24,0.93999999999999,0.03,0.02,3,3.83,0,1,0,0,0,1,0,0,0
1185,406,3.98,10191,0,0.52,0.27,0.19,0.06,0.01,0.27999999999999997,0.08,0.05,0.01,0.4,0.11,0.40999999999999,0.6799999999999999,0.27,0.06999999999999999,0.63,0.40999999999999,2,3.7600000000000002,1,0,1,1,0,0,0,0,0
1186,222,3.95,3216,1,0.5,0.06999999999999999,0.40999999999999,0.65,0.6999999999999901,0.1,0.37,0.22,0.08,0.0,0.01,0.13999999999999999,0.8999999999999999,0.02,0.0,0.11,0.01,3,3.78,1,0,0,1,0,0,1,0,0
1187,36,3.63,2909,0,0.2,0.72,0.06,0.05,0.34999999999999,0.65,0.56999999999999,0.27,0.13999999999999999,0.01,0.13,0.53,0.02,0.02,0.0,0.03,0.0,7,3.9033333333333338,1,0,1,1,0,0,0,0,0
1188,80,3.98,8734,0,0.22999999999999998,0.6,0.08,0.09,0.09,0.33999999999999997,0.13,0.13999999999999999,0.03,0.22,0.16,0.64,0.06,0.25,0.11,0.32,0.53,3,4.06,1,0,1,0,0,0,0,0,0
1189,176,4.09,3820,0,0.0,0.0,0.0,0.0,0.0,0.76,0.16,0.27,0.0,0.37,0.65,0.44,0.05,0.52,0.54,0.0,0.62,1,0.0,0,1,1,0,0,1,0,0,1
1190,355,3.95,11062,0,0.60999999999999,0.22,0.16,0.0,0.0,0.6999999999999901,0.03,0.01,0.0,0.53,0.53,0.33,0.03,0.3,0.06,0.7799999999999999,0.52,2,3.9699999999999998,1,0,1,0,1,0,0,0,1
1191,384,3.99,6891,1,0.51,0.2,0.27,0.9299999999999999,0.63,0.15,0.13,0.08,0.08,0.01,0.02,0.13999999999999999,0.75,0.02,0.0,0.12,0.02,27,4.101923076923077,1,0,0,1,0,0,0,0,0
1192,352,3.56,7504,0,0.5599999999999999,0.18,0.25,0.06,0.0,0.43,0.1,0.13,0.0,0.5499999999999999,0.09,0.33,0.01,0.22999999999999998,0.06,0.56999999999999,0.45999999999999996,2,3.4900000000000007,1,0,0,0,1,0,0,0,0
1193,464,3.82,13162,1,0.5499999999999999,0.22,0.21,0.1,0.03,0.64,0.08,0.02,0.01,0.54,0.15,0.04,0.6,0.22,0.0,0.32,0.81999999999999,6,3.686,1,0,0,1,0,0,0,1,0
1194,284,3.9,1491,1,0.0,0.0,0.0,0.11,0.25,0.02,0.12,0.16,0.12,0.0,0.03,0.33,0.22,0.06999999999999999,0.95,0.0,0.0,1,0.0,0,1,0,0,0,0,0,0,0
1195,373,3.67,12134,1,0.38,0.54,0.06999999999999999,0.18,0.02,0.59,0.16999999999999998,0.03,0.01,0.44999999999999996,0.27999999999999997,0.18,0.5599999999999999,0.22,0.0,0.18,0.8,3,3.7800000000000002,1,0,0,1,0,0,0,1,0
1196,399,3.57,20109,0,0.09,0.86,0.02,0.27,0.0,0.06,0.0,0.0,0.0,0.6,0.09,0.13999999999999999,0.02,0.48,0.01,0.18,0.98,3,3.8149999999999995,1,0,0,0,1,0,0,0,0
1197,400,4.23,3837,0,0.38,0.04,0.48,0.04,0.0,0.06,0.0,0.0,0.0,0.66,0.09,0.03,0.06999999999999999,0.12,0.0,0.60999999999999,0.98,11,3.9370000000000003,1,1,1,0,0,0,0,0,0
1198,340,4.01,4205,0,0.65,0.16,0.18,0.13,0.0,0.48,0.05,0.02,0.0,0.63,0.18,0.13999999999999999,0.3,0.15,0.01,0.8699999999999999,0.86,1,0.0,1,0,0,0,0,1,1,0,0
1199,272,3.66,1349,0,0.49,0.4,0.06,0.04,0.01,0.43,0.12,0.13,0.0,0.06999999999999999,0.19,0.70999999999999,0.21,0.64,0.13,0.37,0.1,1,0.0,1,0,1,0,0,1,0,0,0
1200,491,3.31,7574,1,0.34999999999999,0.45999999999999996,0.12,0.11,0.06,0.37,0.05,0.0,0.01,0.38,0.02,0.01,0.44999999999999996,0.12,0.0,0.25,0.7799999999999999,18,3.634705882352941,1,0,0,0,0,1,0,1,0
