,pages,stars,reviews,series,mix,character,plot,funny,lighthearted,emotional,hopeful,inspiring,relaxing,tense,sad,reflective,adventurous,challenging,informative,mysterious,dark,Literature and Art,Fiction,Science,Crime,Psychology,Social,Children,Romans,Biography,Entertainment
1263,336,4.01,21157,0,0.46999999999999,0.1,0.42,0.01,0.0,0.22,0.02,0.0,0.0,0.66,0.15,0.05,0.25,0.08,0.0,0.95,0.81999999999999,0,1,0,1,0,0,0,0,0,0
2205,280,3.59,15853,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.02,0.02,0.0,0.48,0.05,0.16,0.91,0.02,0.02,1,0,1,0,0,0,0,0,0,0
185,300,3.61,22521,0,0.49,0.27,0.21,0.25,0.34999999999999,0.3,0.1699999999999999,0.06,0.08,0.16,0.02,0.04,0.93,0.05,0.0,0.2799999999999999,0.15,0,1,0,0,0,0,1,1,0,0
694,101,4.24,6248,1,0.21,0.52,0.24,0.69,0.93999999999999,0.16,0.38,0.06,0.1399999999999999,0.0,0.0,0.01,0.02,0.0,0.0,0.02,0.0,1,1,0,0,0,0,0,1,0,0
1929,1200,4.55,1636,1,0.67,0.1,0.21,0.24,0.01,0.6999999999999901,0.37,0.36,0.0,0.5499999999999999,0.44,0.38,0.8,0.62,0.01,0.32,0.91,0,1,0,0,0,0,0,0,0,0
5718,370,3.48,3018,1,0.34999999999999,0.42,0.21,0.0,0.0,0.52,0.11,0.05,0.0,0.52,0.40999999999999,0.2299999999999999,0.64,0.1699999999999999,0.05,0.46999999999999,0.76,0,1,0,0,0,0,1,0,0,0
422,368,4.03,2372,0,0.62,0.15,0.21,0.01,0.03,0.83,0.56999999999999,0.21,0.01,0.1,0.38,0.32,0.36,0.09,0.1399999999999999,0.69,0.06,1,1,1,0,0,0,0,0,0,0
4045,432,4.07,1272,0,0.0,0.0,0.0,0.2799999999999999,0.0,0.1399999999999999,0.0,0.03,0.03,0.03,0.1,0.70999999999999,0.42,0.32,0.96,0.0,0.1,1,0,1,0,0,0,0,0,0,1
5314,256,4.19,9128,0,0.43,0.52,0.03,0.0,0.0,0.8,0.2,0.13,0.0,0.22,0.6999999999999901,0.58,0.62,0.2799999999999999,0.1,0.29,0.54,1,1,0,0,0,0,0,0,0,0
2004,422,3.67,4321,0,0.67,0.26,0.05,0.0,0.04,0.64,0.24,0.08,0.0,0.33,0.2,0.44,0.0,0.2799999999999999,0.15,0.37,0.15,1,1,0,0,0,0,0,0,0,0
2820,128,3.88,21437,0,0.15,0.8099999999999999,0.03,0.06,0.01,0.69,0.01,0.0,0.0,0.65,0.53,0.31,0.01,0.27,0.01,0.11,0.76,1,1,0,0,0,0,0,0,0,1
5453,320,4.15,12937,0,0.24,0.6999999999999901,0.04,0.1699999999999999,0.13,0.84,0.4499999999999999,0.37,0.03,0.15,0.32,0.5599999999999999,0.04,0.29,0.2299999999999999,0.0,0.06,1,1,0,0,0,0,1,1,0,0
4739,560,4.52,19410,0,0.3,0.67,0.02,0.24,0.0,0.84,0.34999999999999,0.21,0.0,0.24,0.73,0.51,0.22,0.52,0.1699999999999999,0.0,0.69,1,1,0,0,0,0,0,0,0,0
4581,288,4.02,4928,0,0.3399999999999999,0.52,0.08,0.34999999999999,0.6,0.63,0.5499999999999999,0.3899999999999999,0.2,0.02,0.03,0.24,0.32,0.02,0.03,0.0699999999999999,0.01,1,1,0,0,0,0,0,1,0,0
5346,153,4.28,13517,0,0.43,0.3899999999999999,0.16,0.06,0.04,0.54,0.51,0.4499999999999999,0.06,0.09,0.1399999999999999,0.6999999999999901,0.7799999999999999,0.1699999999999999,0.2299999999999999,0.12,0.0699999999999999,0,1,0,0,0,0,0,0,0,0
5525,656,3.74,1185,1,0.38,0.22,0.33,0.12,0.0,0.36,0.04,0.0,0.0,0.04,0.12,0.04,0.96,0.2799999999999999,0.04,0.4,0.36,0,1,0,0,0,0,0,0,0,0
5418,307,3.73,1823,0,0.21,0.64,0.1399999999999999,0.8,0.93,0.2,0.06,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,1,1,0,0,0,0,0,1,0,0
223,320,4.06,24147,0,0.29,0.66,0.04,0.4,0.31,0.81999999999999,0.56999999999999,0.36,0.11,0.01,0.4,0.52,0.03,0.02,0.02,0.06,0.02,1,1,0,0,0,0,0,0,0,0
2146,464,4.42,1135,0,0.3399999999999999,0.64,0.01,0.0699999999999999,0.0,0.93999999999999,0.25,0.12,0.0,0.19,0.44,0.76,0.08,0.26,0.12,0.1,0.13,1,1,0,0,0,0,0,0,0,0
3391,352,3.36,2558,0,0.6,0.24,0.1399999999999999,0.0,0.0,0.51,0.0,0.0,0.0,0.63,0.37,0.16,0.0,0.43,0.0,0.34999999999999,0.91,1,1,0,0,0,0,0,0,0,0
3309,405,3.93,2950,1,0.62,0.21,0.15,0.2799999999999999,0.03,0.59,0.13,0.09,0.0,0.53,0.1399999999999999,0.04,0.93,0.1399999999999999,0.0,0.0699999999999999,0.4599999999999999,0,1,0,0,0,1,1,0,0,0
2756,305,4.05,2607,0,0.1699999999999999,0.8,0.01,0.01,0.06,0.54,0.18,0.3899999999999999,0.05,0.04,0.2,0.86,0.58,0.2799999999999999,0.03,0.11,0.13,1,1,0,0,0,0,0,0,0,0
1259,421,3.59,9261,0,0.29,0.5599999999999999,0.13,0.6799999999999999,0.83,0.4499999999999999,0.27,0.04,0.12,0.04,0.03,0.05,0.04,0.01,0.0,0.0,0.0,1,1,0,0,0,0,0,1,0,0
4349,304,4.25,2228,0,0.0,0.0,0.0,0.04,0.01,0.02,0.1,0.4,0.01,0.0699999999999999,0.02,0.25,0.05,0.09,0.98,0.0,0.42,0,0,1,0,0,1,0,0,1,0
17,224,3.74,4203,0,0.1,0.88,0.01,0.05,0.0,0.44,0.04,0.02,0.0,0.2299999999999999,0.44,0.58,0.1,0.44,0.0,0.4,0.88,1,1,0,0,0,0,0,0,0,0
4601,484,4.26,8288,1,0.6999999999999901,0.1,0.19,0.2799999999999999,0.01,0.6,0.1,0.06,0.0,0.6,0.3,0.05,0.88,0.26,0.0,0.3899999999999999,0.91,0,1,0,0,0,1,0,0,0,0
2612,238,3.79,8756,0,0.33,0.15,0.5,0.04,0.01,0.09,0.0,0.0,0.0,0.51,0.09,0.05,0.33,0.0699999999999999,0.0,0.89,0.83,0,1,0,0,0,0,0,0,0,0
4705,344,4.02,5305,1,0.62,0.05,0.32,0.69,0.5599999999999999,0.16,0.22,0.16,0.05,0.08,0.02,0.05,0.98,0.05,0.12,0.22,0.02,0,1,0,0,0,0,1,0,0,0
1525,324,4.16,15214,1,0.18,0.7799999999999999,0.02,0.24,0.2,0.92,0.6799999999999999,0.48,0.04,0.11,0.32,0.38,0.02,0.15,0.1699999999999999,0.0,0.05,1,1,0,0,0,1,1,1,0,0
2388,353,3.7,4018,0,0.0,0.0,0.0,0.2,0.26,0.84,0.52,0.43,0.03,0.12,0.27,0.34999999999999,0.09,0.15,0.2299999999999999,0.02,0.05,1,1,0,0,0,1,1,0,0,0
6577,232,4.47,2843,0,0.2799999999999999,0.6799999999999999,0.02,0.01,0.0,0.89,0.22,0.24,0.0,0.22,0.79,0.58,0.0699999999999999,0.4599999999999999,0.29,0.0,0.58,0,1,1,0,0,0,0,0,0,0
1190,355,3.95,11062,0,0.60999999999999,0.22,0.16,0.0,0.0,0.6999999999999901,0.03,0.01,0.0,0.53,0.53,0.33,0.03,0.3,0.06,0.7799999999999999,0.52,1,1,0,1,0,0,0,0,0,0
6246,261,3.73,1239,0,0.3899999999999999,0.46999999999999,0.1,0.5499999999999999,0.93999999999999,0.2,0.37,0.09,0.12,0.0,0.0,0.11,0.0699999999999999,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,1,0,0
1704,356,4.2,11313,0,0.22,0.73,0.03,0.11,0.12,0.8999999999999999,0.48,0.52,0.05,0.11,0.49,0.44,0.04,0.18,0.19,0.09,0.1699999999999999,1,1,0,0,0,0,1,0,0,0
2894,402,3.7,2627,0,0.0,0.0,0.0,0.01,0.0,0.59,0.1699999999999999,0.1699999999999999,0.0,0.3399999999999999,0.4,0.36,0.05,0.3,0.79,0.06,0.53,0,0,1,0,0,0,0,0,1,0
4494,368,4.08,21131,1,0.51,0.06,0.40999999999999,0.11,0.08,0.2,0.05,0.05,0.02,0.3899999999999999,0.04,0.06,0.95,0.16,0.02,0.5599999999999999,0.1,0,1,0,0,0,0,1,0,0,0
6862,208,4.4,3760,1,0.38,0.53,0.0699999999999999,0.01,0.02,0.6999999999999901,0.21,0.06,0.01,0.16,0.3899999999999999,0.27,0.72,0.21,0.0,0.3399999999999999,0.6,0,1,0,0,0,0,0,0,0,0
5018,368,3.77,29314,0,0.4,0.43,0.15,0.09,0.0,0.43,0.0,0.01,0.0,0.59,0.4,0.2299999999999999,0.1399999999999999,0.40999999999999,0.01,0.13,0.75,1,1,0,0,0,0,0,0,0,1
4561,356,3.67,7334,0,0.0,0.0,0.0,0.05,0.01,0.6,0.24,0.3899999999999999,0.0,0.16,0.34999999999999,0.79,0.05,0.43,0.69,0.01,0.16,0,0,1,0,0,0,0,0,1,0
1717,245,4.24,15433,0,0.31,0.64,0.04,0.01,0.0,0.91,0.08,0.09,0.0,0.22,0.79,0.51,0.01,0.3899999999999999,0.03,0.22,0.40999999999999,1,1,0,0,0,1,0,0,0,0
2452,318,4.22,31935,1,0.52,0.38,0.08,0.62,0.8500000000000001,0.46999999999999,0.65,0.25,0.2799999999999999,0.0,0.02,0.1,0.25,0.01,0.0,0.12,0.0,1,1,0,0,0,0,0,1,0,0
6911,384,4.04,1792,0,0.48,0.27,0.2299999999999999,0.04,0.02,0.6,0.4,0.2,0.0,0.4599999999999999,0.26,0.36,0.93999999999999,0.15,0.0,0.25,0.32,0,1,0,0,0,0,0,0,0,0
3904,562,3.9,10438,1,0.32,0.6,0.06,0.77,0.72,0.6799999999999999,0.26,0.1,0.1,0.06,0.09,0.12,0.1399999999999999,0.05,0.02,0.0,0.01,1,1,0,0,0,0,0,1,0,0
2517,224,3.7,11608,0,0.1399999999999999,0.81999999999999,0.02,0.36,0.03,0.67,0.1399999999999999,0.13,0.01,0.12,0.36,0.75,0.03,0.3,0.05,0.03,0.21,1,1,0,0,0,1,0,0,0,0
150,302,3.91,31828,1,0.29,0.06,0.64,0.12,0.0699999999999999,0.04,0.0,0.02,0.04,0.16,0.04,0.08,0.73,0.11,0.08,0.89,0.1399999999999999,1,1,0,1,0,0,0,0,0,0
6582,162,3.97,2744,1,0.21,0.32,0.13,0.84,0.74,0.01,0.03,0.03,0.2,0.0,0.0,0.0,0.48,0.0,0.46999999999999,0.03,0.0,0,1,0,0,0,0,1,0,0,0
4833,269,3.58,3002,0,0.52,0.36,0.11,0.1399999999999999,0.0699999999999999,0.75,0.3,0.1399999999999999,0.0,0.19,0.33,0.38,0.4,0.1699999999999999,0.01,0.02,0.18,0,1,1,0,0,0,0,0,0,0
273,456,3.97,2868,0,0.5599999999999999,0.1699999999999999,0.25,0.01,0.0,0.25,0.19,0.16,0.0,0.3,0.12,0.66,0.42,0.44,0.38,0.59,0.33,0,1,0,1,0,0,0,0,0,0
3842,178,3.52,2694,0,0.08,0.89,0.01,0.24,0.44,0.34999999999999,0.38,0.0699999999999999,0.18,0.0,0.12,0.77,0.0,0.0,0.0,0.01,0.0,1,1,0,0,0,0,0,0,0,0
5306,553,4.2,12657,1,0.65,0.15,0.18,0.0699999999999999,0.0,0.59,0.09,0.05,0.0,0.6799999999999999,0.25,0.1,0.84,0.24,0.0,0.24,0.6,0,1,0,0,0,0,1,0,0,0
2167,208,3.44,3267,0,0.40999999999999,0.32,0.25,0.09,0.0,0.08,0.0,0.0,0.0,0.6,0.09,0.29,0.12,0.43,0.01,0.2,0.95,0,1,0,0,0,0,0,0,0,0
5002,352,3.18,1398,0,0.16,0.66,0.16,0.40999999999999,0.73,0.3899999999999999,0.25,0.11,0.04,0.05,0.05,0.21,0.04,0.04,0.02,0.0,0.0,1,1,0,0,0,0,0,1,0,0
4038,368,3.94,6937,0,0.66,0.06,0.13,0.34999999999999,0.12,0.21,0.05,0.06,0.04,0.2,0.1,0.26,0.42,0.1699999999999999,0.01,0.73,0.89,1,1,0,0,0,0,0,0,0,0
3187,632,4.03,10964,0,0.65,0.12,0.21,0.03,0.0,0.51,0.04,0.01,0.0,0.59,0.22,0.09,0.3899999999999999,0.16,0.01,0.7799999999999999,0.6999999999999901,0,1,1,1,0,1,0,0,0,0
3368,146,4.17,1974,0,0.4,0.49,0.1,0.8,0.4,0.11,0.08,0.09,0.03,0.06,0.01,0.05,0.93,0.05,0.0,0.05,0.33,0,1,0,0,0,0,0,0,0,0
1995,419,4.03,4518,0,0.58,0.2799999999999999,0.12,0.74,0.6799999999999999,0.6,0.40999999999999,0.15,0.09,0.03,0.04,0.19,0.4499999999999999,0.05,0.02,0.2299999999999999,0.0,1,1,0,0,0,0,1,1,0,0
6429,464,4.11,6180,0,0.54,0.37,0.08,0.16,0.01,0.6999999999999901,0.32,0.33,0.01,0.13,0.33,0.65,0.13,0.33,0.60999999999999,0.13,0.24,1,1,1,0,0,0,0,0,0,0
2707,127,4.12,2608,0,0.0,0.0,0.0,0.34999999999999,0.52,0.73,0.36,0.27,0.2799999999999999,0.0,0.24,0.72,0.08,0.01,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0
598,256,3.3,11715,0,0.25,0.64,0.09,0.0,0.0,0.24,0.0,0.0,0.0,0.6,0.3399999999999999,0.16,0.0,0.16,0.0,0.5,0.92,0,1,0,1,0,0,0,0,0,0
3863,247,3.89,8033,1,0.0,0.0,0.0,0.03,0.01,0.67,0.40999999999999,0.33,0.09,0.01,0.3,0.93999999999999,0.0,0.24,0.03,0.03,0.02,1,1,1,0,0,0,0,0,0,0
2594,484,4.33,12541,1,0.56999999999999,0.0699999999999999,0.3399999999999999,0.1,0.03,0.6799999999999999,0.2799999999999999,0.13,0.01,0.56999999999999,0.15,0.05,0.96,0.2299999999999999,0.0,0.27,0.2799999999999999,0,1,0,0,0,0,1,0,0,0
5285,288,3.79,1281,0,0.58,0.26,0.1399999999999999,0.0,0.0,0.73,0.19,0.08,0.0,0.56999999999999,0.31,0.25,0.0699999999999999,0.18,0.09,0.5499999999999999,0.38,1,1,0,1,0,0,0,0,0,0
1134,113,4.0,7454,0,0.0,0.0,0.0,0.03,0.0,0.88,0.11,0.15,0.02,0.08,0.59,0.8,0.01,0.3,0.01,0.03,0.3399999999999999,1,0,1,0,0,1,0,0,0,0
2731,368,3.4,2427,0,0.21,0.08,0.67,0.0,0.0,0.13,0.0,0.0,0.0,0.73,0.12,0.01,0.60999999999999,0.05,0.02,0.70999999999999,0.76,0,1,0,0,0,0,1,0,0,0
3242,280,3.99,1273,0,0.37,0.51,0.11,0.46999999999999,0.1,0.72,0.08,0.03,0.05,0.3,0.42,0.46999999999999,0.06,0.24,0.13,0.13,0.24,1,1,0,0,0,0,0,0,0,0
2539,191,4.31,11937,1,0.53,0.19,0.26,0.1399999999999999,0.01,0.04,0.0,0.0,0.01,0.5599999999999999,0.01,0.08,0.33,0.12,0.01,0.6799999999999999,0.92,0,1,0,0,0,0,0,0,0,1
3331,390,4.33,9496,1,0.6,0.29,0.08,0.0,0.0,0.62,0.27,0.2,0.0,0.48,0.49,0.51,0.3899999999999999,0.58,0.04,0.04,0.8500000000000001,0,1,0,0,0,0,0,0,0,0
4596,432,4.12,2873,1,0.6999999999999901,0.1399999999999999,0.15,0.15,0.02,0.48,0.0699999999999999,0.0699999999999999,0.0,0.54,0.0699999999999999,0.04,0.97,0.2299999999999999,0.01,0.37,0.3,0,1,0,0,0,0,0,1,0,0
3253,188,3.84,14960,0,0.0,0.0,0.0,0.02,0.06,0.8099999999999999,0.4599999999999999,0.63,0.13,0.05,0.31,0.77,0.01,0.15,0.05,0.0,0.2299999999999999,1,0,1,0,0,0,0,0,0,0
3497,262,3.8,4492,1,0.52,0.0699999999999999,0.3899999999999999,0.5,0.5599999999999999,0.06,0.03,0.03,0.06,0.11,0.0,0.0,0.93,0.0,0.09,0.81999999999999,0.0,0,1,1,0,0,0,0,0,0,0
6594,464,3.91,1140,0,0.63,0.1699999999999999,0.19,0.48,0.21,0.5,0.1699999999999999,0.05,0.02,0.2799999999999999,0.09,0.13,0.88,0.2,0.0,0.65,0.1699999999999999,0,1,0,0,0,1,1,0,0,0
4250,317,4.2,1748,0,0.1699999999999999,0.7799999999999999,0.04,0.5599999999999999,0.48,0.79,0.58,0.29,0.11,0.05,0.12,0.3399999999999999,0.05,0.1,0.18,0.0,0.01,1,1,0,0,0,0,1,1,0,0
3366,374,3.75,2316,0,0.31,0.60999999999999,0.05,0.5499999999999999,0.18,0.51,0.42,0.32,0.02,0.11,0.19,0.66,0.72,0.2299999999999999,0.0,0.11,0.38,0,1,0,0,0,0,0,0,0,0
6794,352,3.74,3086,0,0.48,0.18,0.33,0.0,0.0,0.44,0.04,0.0,0.0,0.49,0.36,0.0,0.0699999999999999,0.12,0.0,0.8500000000000001,0.77,0,1,0,1,0,0,0,0,0,0
2983,320,4.34,1107,0,0.63,0.12,0.2299999999999999,0.01,0.0,0.48,0.12,0.21,0.01,0.48,0.29,0.27,0.2799999999999999,0.2799999999999999,0.2299999999999999,0.81999999999999,0.22,1,1,1,1,0,0,0,0,0,0
3184,320,2.91,1135,0,0.19,0.69,0.1,0.54,0.8,0.19,0.0699999999999999,0.03,0.13,0.01,0.04,0.11,0.04,0.03,0.0,0.08,0.01,1,1,0,0,0,0,0,0,0,0
3215,588,4.31,200890,0,0.2799999999999999,0.64,0.06,0.58,0.72,0.5,0.31,0.15,0.3,0.04,0.01,0.25,0.0699999999999999,0.09,0.02,0.01,0.0,1,1,0,0,0,0,0,1,0,0
6886,394,3.8,2926,1,0.46999999999999,0.4,0.1,0.03,0.0,0.37,0.02,0.0,0.0,0.49,0.08,0.01,0.11,0.2,0.0,0.4599999999999999,0.97,1,1,0,0,0,0,0,1,0,0
5947,369,3.3,1295,0,0.49,0.2299999999999999,0.25,0.8999999999999999,0.72,0.02,0.11,0.05,0.1,0.0,0.0,0.06,0.6,0.0,0.01,0.08,0.11,1,1,0,0,0,0,0,0,0,0
4877,269,3.94,12811,0,0.21,0.75,0.03,0.0,0.0,0.86,0.09,0.12,0.01,0.1,0.69,0.60999999999999,0.0699999999999999,0.22,0.33,0.01,0.2299999999999999,1,1,1,0,0,0,0,0,0,0
1224,307,4.12,37314,0,0.32,0.56999999999999,0.09,0.31,0.49,0.8500000000000001,0.4499999999999999,0.09,0.1399999999999999,0.08,0.24,0.33,0.13,0.04,0.0,0.02,0.0,1,1,0,0,0,0,0,1,0,0
967,336,3.93,6015,1,0.44,0.4599999999999999,0.08,0.16,0.02,0.43,0.2,0.04,0.01,0.4,0.24,0.34999999999999,0.62,0.36,0.01,0.64,0.66,0,1,0,0,0,0,0,0,0,0
3159,288,3.92,181203,0,0.22,0.6999999999999901,0.06,0.0699999999999999,0.06,0.70999999999999,0.62,0.5599999999999999,0.03,0.05,0.27,0.7799999999999999,0.2799999999999999,0.1399999999999999,0.03,0.1,0.1699999999999999,1,1,0,0,0,0,0,0,0,0
5321,576,4.08,1874,1,0.53,0.27,0.19,0.01,0.0,0.64,0.09,0.12,0.01,0.3399999999999999,0.2,0.19,0.83,0.15,0.18,0.3399999999999999,0.2799999999999999,0,1,1,0,0,0,0,0,0,0
4575,322,4.07,2174,0,0.53,0.32,0.13,0.0,0.0,0.8999999999999999,0.58,0.43,0.0,0.3399999999999999,0.6799999999999999,0.4,0.43,0.3899999999999999,0.26,0.01,0.26,1,1,1,0,0,0,0,0,0,0
5384,304,4.46,1181,1,0.5599999999999999,0.1699999999999999,0.2,0.81999999999999,0.29,0.27,0.16,0.12,0.12,0.11,0.03,0.2,0.4499999999999999,0.02,0.01,0.88,0.44,0,1,0,0,0,0,0,0,0,0
4612,464,4.23,48201,1,0.6799999999999999,0.11,0.19,0.02,0.0,0.4499999999999999,0.16,0.11,0.0,0.60999999999999,0.1699999999999999,0.05,0.93,0.2299999999999999,0.0,0.33,0.64,0,1,0,0,0,0,1,0,0,0
2701,402,3.83,7111,1,0.5599999999999999,0.25,0.1699999999999999,0.03,0.0,0.69,0.11,0.02,0.0,0.62,0.44,0.15,0.25,0.2299999999999999,0.02,0.44,0.75,0,1,0,0,0,0,1,1,0,0
2673,284,3.47,2561,0,0.51,0.19,0.29,0.0,0.0,0.31,0.0,0.0,0.0,0.60999999999999,0.2299999999999999,0.08,0.01,0.2,0.0,0.73,0.6999999999999901,0,1,0,1,0,0,0,0,0,0
5769,355,3.78,7077,1,0.60999999999999,0.12,0.25,0.1,0.08,0.48,0.08,0.01,0.01,0.4599999999999999,0.02,0.01,0.4499999999999999,0.1,0.01,0.67,0.58,0,1,0,0,0,0,0,1,0,0
1748,307,3.91,2708,0,0.38,0.51,0.09,0.1699999999999999,0.1,0.58,0.2799999999999999,0.21,0.04,0.0699999999999999,0.11,0.46999999999999,0.67,0.15,0.06,0.26,0.12,1,1,1,0,0,0,0,0,0,0
4464,340,3.92,15122,1,0.58,0.2299999999999999,0.1699999999999999,0.8500000000000001,0.59,0.2299999999999999,0.12,0.04,0.06,0.13,0.04,0.01,0.77,0.05,0.0,0.4,0.21,0,1,0,0,0,0,0,1,0,0
4676,128,3.43,50581,0,0.26,0.54,0.16,0.01,0.05,0.3399999999999999,0.18,0.24,0.08,0.2299999999999999,0.29,0.6799999999999999,0.59,0.16,0.02,0.04,0.06,1,1,0,0,0,0,0,0,0,0
4496,268,4.17,4532,0,0.4,0.4,0.18,0.0,0.0,0.76,0.12,0.12,0.0,0.37,0.8099999999999999,0.1699999999999999,0.05,0.36,0.3,0.0,0.6799999999999999,1,1,0,0,0,0,1,0,0,0
54,263,4.31,2667,0,0.0,0.0,0.0,0.1,0.01,0.73,0.3399999999999999,0.37,0.03,0.01,0.11,0.88,0.08,0.18,0.7799999999999999,0.02,0.06,1,0,1,0,0,1,0,0,1,0
4008,180,4.19,4703,1,0.49,0.34999999999999,0.1399999999999999,0.08,0.25,0.42,0.15,0.03,0.12,0.18,0.25,0.12,0.3399999999999999,0.01,0.0,0.79,0.65,0,1,0,0,0,0,0,0,0,1
5805,374,4.0,1423,1,0.56999999999999,0.29,0.11,0.8699999999999999,0.67,0.12,0.18,0.1399999999999999,0.09,0.06,0.0,0.09,0.74,0.06,0.0,0.38,0.02,0,1,0,0,0,0,0,1,0,0
228,270,3.32,7356,0,0.2,0.76,0.02,0.5599999999999999,0.04,0.48,0.04,0.02,0.0,0.1399999999999999,0.3399999999999999,0.48,0.12,0.22,0.0,0.25,0.69,1,1,0,0,0,0,0,1,0,0
1338,245,3.64,2330,0,0.11,0.86,0.01,0.49,0.32,0.32,0.16,0.1399999999999999,0.1,0.03,0.04,0.69,0.3399999999999999,0.04,0.01,0.04,0.11,1,1,0,0,0,0,0,0,0,0
971,368,3.48,1700,0,0.52,0.3399999999999999,0.12,0.01,0.0,0.5499999999999999,0.06,0.01,0.0,0.43,0.3,0.4,0.16,0.15,0.0,0.74,0.6,1,1,0,0,0,0,0,0,0,0
4998,374,3.9,1992,1,0.65,0.18,0.15,0.05,0.0,0.59,0.06,0.05,0.0,0.65,0.21,0.12,0.56999999999999,0.32,0.0,0.3899999999999999,0.74,0,1,0,0,0,1,1,0,0,0
3706,797,4.62,4183,0,0.43,0.53,0.03,0.0699999999999999,0.0,0.89,0.25,0.32,0.01,0.2,0.5499999999999999,0.72,0.06,0.6799999999999999,0.51,0.03,0.37,1,1,1,0,0,0,0,0,0,0
886,238,4.05,15564,1,0.24,0.4499999999999999,0.25,0.1399999999999999,0.7799999999999999,0.0699999999999999,0.24,0.18,0.42,0.0,0.01,0.18,0.44,0.01,0.38,0.0,0.0,1,1,1,0,0,0,1,0,0,0
2418,336,3.75,1526,0,0.51,0.19,0.29,0.05,0.05,0.67,0.12,0.03,0.01,0.36,0.5,0.2299999999999999,0.05,0.13,0.0,0.6999999999999901,0.6,0,1,0,0,0,0,0,0,0,0
3584,254,3.77,5239,0,0.42,0.21,0.34999999999999,0.01,0.0,0.4,0.0,0.0,0.0,0.70999999999999,0.51,0.09,0.1399999999999999,0.1399999999999999,0.0,0.73,0.95,0,1,0,1,0,0,0,0,0,0
5407,416,3.39,1362,1,0.3899999999999999,0.06,0.53,0.0,0.0,0.21,0.01,0.0,0.0,0.76,0.2799999999999999,0.06,0.64,0.25,0.01,0.70999999999999,0.8,0,1,1,1,0,0,0,0,0,0
2216,400,3.89,106836,1,0.38,0.4599999999999999,0.1399999999999999,0.83,0.88,0.29,0.24,0.05,0.26,0.03,0.02,0.04,0.2299999999999999,0.01,0.0,0.0,0.0,1,1,0,0,0,0,0,1,0,0
4628,189,3.95,2964,0,0.21,0.72,0.02,0.02,0.0,0.6999999999999901,0.03,0.08,0.0,0.25,0.3899999999999999,0.58,0.08,0.6,0.04,0.36,0.83,1,1,1,0,0,0,0,0,0,0
1432,304,4.11,51074,0,0.24,0.67,0.0699999999999999,0.27,0.46999999999999,0.65,0.46999999999999,0.1,0.2299999999999999,0.03,0.06,0.4599999999999999,0.02,0.06,0.01,0.0,0.0,1,1,0,0,0,0,0,1,0,0
103,554,4.08,48598,1,0.5499999999999999,0.3399999999999999,0.09,0.6,0.53,0.76,0.40999999999999,0.15,0.1,0.19,0.11,0.11,0.1699999999999999,0.08,0.0,0.16,0.05,1,1,0,0,0,0,0,1,0,0
5537,336,3.83,1044,0,0.13,0.8500000000000001,0.01,0.08,0.03,0.93,0.3899999999999999,0.19,0.02,0.05,0.81999999999999,0.53,0.03,0.1699999999999999,0.02,0.0,0.19,1,1,0,0,0,1,1,0,0,0
1114,441,3.79,52686,1,0.40999999999999,0.5,0.0699999999999999,0.58,0.66,0.62,0.33,0.15,0.13,0.09,0.1,0.1,0.1,0.06,0.0,0.02,0.03,1,1,0,0,0,0,0,1,0,0
4067,189,4.03,4427,1,0.5599999999999999,0.2299999999999999,0.19,0.0,0.0,0.32,0.08,0.1,0.0,0.31,0.4499999999999999,0.6999999999999901,0.31,0.43,0.03,0.09,0.66,0,1,0,0,0,0,0,0,0,0
5450,359,3.8,5497,0,0.31,0.62,0.04,0.62,0.6,0.53,0.70999999999999,0.22,0.2,0.04,0.06,0.36,0.0699999999999999,0.04,0.02,0.0,0.01,1,1,0,0,0,0,0,1,0,0
1018,256,3.89,1671,0,0.0,0.0,0.0,0.83,0.51,0.31,0.27,0.18,0.02,0.0,0.0,0.76,0.01,0.03,0.42,0.0,0.0,1,0,1,0,1,1,0,0,1,0
1420,384,4.2,4070,0,0.38,0.5599999999999999,0.05,0.13,0.03,0.91,0.44,0.2299999999999999,0.01,0.06,0.67,0.66,0.18,0.22,0.01,0.1,0.1399999999999999,1,1,0,0,0,0,0,0,0,0
3506,336,4.2,9710,0,0.0,0.0,0.0,0.0,0.0,0.3899999999999999,0.0,0.03,0.0,0.08,0.64,0.3899999999999999,0.01,0.3399999999999999,0.8999999999999999,0.1,0.6999999999999901,0,0,1,1,0,0,0,0,1,0
4001,176,4.25,7730,1,0.37,0.40999999999999,0.21,0.22,0.0699999999999999,0.42,0.22,0.11,0.01,0.19,0.11,0.1699999999999999,0.8500000000000001,0.08,0.18,0.5599999999999999,0.18,0,1,0,0,0,0,0,0,0,0
1831,530,4.26,58264,1,0.6999999999999901,0.12,0.16,0.03,0.0,0.51,0.01,0.03,0.0,0.6799999999999999,0.4,0.12,0.74,0.42,0.05,0.1699999999999999,0.93,0,1,1,0,0,0,0,0,0,0
6434,480,4.29,6404,1,0.5599999999999999,0.33,0.1,0.93999999999999,0.43,0.22,0.32,0.3399999999999999,0.02,0.05,0.01,0.2,0.91,0.06,0.01,0.06,0.06,0,1,0,0,0,0,0,0,0,0
