,index_0,pages,stars,reviews,series,mix,character,plot,funny,lighthearted,emotional,hopeful,inspiring,relaxing,tense,sad,reflective,adventurous,challenging,informative,mysterious,dark,author_count,author_stars,Fiction,Nonfiction,Literary,Fantasy,Crime,Social,Children,Romans,Realism,Crime_mix,Fantasy_adventurous,Fantasy_author_stars,Fantasy_inspiring,Fantasy_mix,Fiction_adventurous,Fiction_author_stars,Fiction_challenging,Fiction_character,Fiction_dark,Fiction_emotional,Fiction_hopeful,Fiction_inspiring,Fiction_mix,Fiction_mysterious,Fiction_plot,Fiction_reflective,Fiction_sad,Fiction_tense,Literary_author_stars,Literary_emotional,Literary_inspiring,Literary_mix,Literary_mysterious,Literary_sad,Nonfiction_author_stars,Nonfiction_challenging,Nonfiction_hopeful,Romans_author_stars,Social_author_stars,series_adventurous,series_author_stars,series_emotional,series_mix
1667,1667,144,4.11,8088,0,0.0,0.0,0.0,0.92,0.29,0.58,0.15,0.2299999999999999,0.04,0.01,0.19,0.42,0.01,0.1,0.5,0.0,0.1399999999999999,2,3.990000000000001,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.990000000000001,0.1,0.15,0.0,0.0,0.0,0.0,0.0,0.0
1668,1668,244,4.2,1198,0,0.0,0.0,0.0,0.05,0.01,0.51,0.4,0.5599999999999999,0.01,0.05,0.15,0.89,0.03,0.34999999999999,0.5,0.01,0.13,4,3.97,0,1,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.97,0.34999999999999,0.4,0.0,3.97,0.0,0.0,0.0,0.0
1669,1669,128,3.92,1377,0,0.0,0.0,0.0,0.09,0.03,0.0699999999999999,0.12,0.62,0.0699999999999999,0.01,0.01,0.84,0.06,0.1699999999999999,0.44,0.03,0.01,1,0.0,0,1,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0699999999999999,0.62,0.0,0.03,0.01,0.0,0.1699999999999999,0.12,0.0,0.0,0.0,0.0,0.0,0.0
1670,1670,192,4.3,5219,1,0.48,0.08,0.42,0.04,0.02,0.2799999999999999,0.11,0.02,0.01,0.62,0.19,0.02,0.62,0.15,0.0,0.73,0.89,2,4.21,1,1,0,1,0,0,0,0,0,0.0,0.62,4.21,0.02,0.48,0.62,4.21,0.15,0.08,0.89,0.2799999999999999,0.11,0.02,0.48,0.73,0.42,0.02,0.19,0.62,0.0,0.0,0.0,0.0,0.0,0.0,4.21,0.15,0.11,0.0,0.0,0.62,4.21,0.2799999999999999,0.48
1671,1671,67,4.25,4974,0,0.0,0.0,0.0,0.01,0.01,0.89,0.08,0.13,0.0,0.02,0.8099999999999999,0.77,0.0,0.1399999999999999,0.04,0.0,0.1,8,4.232857142857143,0,1,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.232857142857143,0.89,0.13,0.0,0.0,0.8099999999999999,4.232857142857143,0.1399999999999999,0.08,0.0,0.0,0.0,0.0,0.0,0.0
1672,1672,272,4.02,6421,0,0.32,0.59,0.0699999999999999,0.48,0.8,0.46999999999999,0.62,0.29,0.2,0.01,0.01,0.24,0.29,0.02,0.01,0.01,0.0,1,0.0,1,0,1,0,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.02,0.59,0.0,0.46999999999999,0.62,0.29,0.32,0.01,0.0699999999999999,0.24,0.01,0.01,0.0,0.46999999999999,0.29,0.32,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1673,1673,325,3.92,5072,1,0.46999999999999,0.33,0.19,0.74,0.8999999999999999,0.2299999999999999,0.26,0.05,0.19,0.01,0.0,0.03,0.26,0.01,0.0,0.01,0.0,3,3.93,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.26,3.93,0.01,0.33,0.0,0.2299999999999999,0.26,0.05,0.46999999999999,0.01,0.19,0.03,0.0,0.01,3.93,0.2299999999999999,0.05,0.46999999999999,0.01,0.0,0.0,0.0,0.0,3.93,0.0,0.26,3.93,0.2299999999999999,0.46999999999999
1674,1674,390,4.05,1090,0,0.70999999999999,0.11,0.16,0.16,0.18,0.52,0.48,0.1699999999999999,0.02,0.2,0.0699999999999999,0.1,0.92,0.06,0.0,0.5,0.13,1,0.0,1,0,1,1,0,0,0,0,0,0.0,0.92,0.0,0.1699999999999999,0.70999999999999,0.92,0.0,0.06,0.11,0.13,0.52,0.48,0.1699999999999999,0.70999999999999,0.5,0.16,0.1,0.0699999999999999,0.2,0.0,0.52,0.1699999999999999,0.70999999999999,0.5,0.0699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1675,1675,397,4.33,5996,1,0.63,0.2,0.15,0.12,0.02,0.74,0.36,0.1,0.0,0.54,0.3399999999999999,0.26,0.73,0.24,0.01,0.74,0.56999999999999,1,0.0,1,0,0,1,1,1,1,0,0,0.63,0.73,0.0,0.1,0.63,0.73,0.0,0.24,0.2,0.56999999999999,0.74,0.36,0.1,0.63,0.74,0.15,0.26,0.3399999999999999,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.74,0.63
1676,1676,352,3.98,3171,0,0.29,0.67,0.02,0.02,0.0,0.6799999999999999,0.11,0.01,0.0,0.46999999999999,0.69,0.3399999999999999,0.02,0.38,0.01,0.19,0.95,1,0.0,1,0,0,0,1,0,0,0,0,0.29,0.0,0.0,0.0,0.0,0.02,0.0,0.38,0.67,0.95,0.6799999999999999,0.11,0.01,0.29,0.19,0.02,0.3399999999999999,0.69,0.46999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1677,1677,296,4.59,22449,1,0.0,0.0,0.0,0.05,0.0,0.8,0.0699999999999999,0.11,0.0,0.3899999999999999,0.8,0.48,0.04,0.49,0.52,0.0,0.84,3,4.41,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.41,0.8,0.11,0.0,0.0,0.8,4.41,0.49,0.0699999999999999,0.0,0.0,0.04,4.41,0.8,0.0
1678,1678,536,4.62,128808,1,0.72,0.12,0.1399999999999999,0.38,0.03,0.70999999999999,0.15,0.09,0.01,0.56999999999999,0.32,0.05,0.96,0.21,0.0,0.44,0.63,14,4.111538461538462,1,0,0,1,0,1,1,0,0,0.0,0.96,4.111538461538462,0.09,0.72,0.96,4.111538461538462,0.21,0.12,0.63,0.70999999999999,0.15,0.09,0.72,0.44,0.1399999999999999,0.05,0.32,0.56999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.111538461538462,0.96,4.111538461538462,0.70999999999999,0.72
1679,1679,298,4.17,4767,1,0.27,0.69,0.02,0.0,0.0,0.48,0.06,0.05,0.0,0.42,0.2299999999999999,0.36,0.49,0.51,0.03,0.2799999999999999,0.74,10,4.155555555555555,1,0,0,1,0,0,0,0,0,0.0,0.49,4.155555555555555,0.05,0.27,0.49,4.155555555555555,0.51,0.69,0.74,0.48,0.06,0.05,0.27,0.2799999999999999,0.02,0.36,0.2299999999999999,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,4.155555555555555,0.48,0.27
1680,1680,1087,4.74,28181,1,0.79,0.11,0.09,0.2299999999999999,0.03,0.53,0.25,0.33,0.01,0.5,0.09,0.13,0.98,0.25,0.01,0.46999999999999,0.29,33,4.3271875,1,0,0,1,0,0,0,0,0,0.0,0.98,4.3271875,0.33,0.79,0.98,4.3271875,0.25,0.11,0.29,0.53,0.25,0.33,0.79,0.46999999999999,0.09,0.13,0.09,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,4.3271875,0.53,0.79
1681,1681,544,4.21,14679,0,0.0,0.0,0.0,0.3899999999999999,0.19,0.01,0.05,0.2299999999999999,0.05,0.0,0.02,0.40999999999999,0.1399999999999999,0.21,0.98,0.01,0.0,10,3.803333333333333,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.803333333333333,0.21,0.05,0.0,0.0,0.0,0.0,0.0,0.0
1682,1682,416,4.29,30752,1,0.64,0.18,0.1699999999999999,0.08,0.0,0.25,0.02,0.03,0.0,0.5599999999999999,0.22,0.37,0.49,0.40999999999999,0.02,0.59,0.95,2,4.12,1,1,1,1,0,0,0,0,0,0.0,0.49,4.12,0.03,0.64,0.49,4.12,0.40999999999999,0.18,0.95,0.25,0.02,0.03,0.64,0.59,0.1699999999999999,0.37,0.22,0.5599999999999999,4.12,0.25,0.03,0.64,0.59,0.22,4.12,0.40999999999999,0.02,0.0,0.0,0.49,4.12,0.25,0.64
1683,1683,297,3.36,6956,0,0.51,0.2799999999999999,0.18,0.0,0.0,0.12,0.0,0.0,0.0,0.42,0.06,0.16,0.1399999999999999,0.09,0.12,0.8999999999999999,0.8099999999999999,1,0.0,1,0,0,0,1,0,0,0,1,0.51,0.0,0.0,0.0,0.0,0.1399999999999999,0.0,0.09,0.2799999999999999,0.8099999999999999,0.12,0.0,0.0,0.51,0.8999999999999999,0.18,0.16,0.06,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1684,1684,37,4.24,30949,0,0.19,0.4499999999999999,0.29,0.19,0.63,0.12,0.12,0.12,0.09,0.01,0.0,0.13,0.8099999999999999,0.02,0.01,0.0699999999999999,0.04,1,0.0,1,0,1,1,0,0,1,0,0,0.0,0.8099999999999999,0.0,0.12,0.19,0.8099999999999999,0.0,0.02,0.4499999999999999,0.04,0.12,0.12,0.12,0.19,0.0699999999999999,0.29,0.13,0.0,0.01,0.0,0.12,0.12,0.19,0.0699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1685,1685,447,4.3,21665,1,0.46999999999999,0.4599999999999999,0.05,0.2799999999999999,0.04,0.8,0.5499999999999999,0.64,0.0,0.26,0.15,0.34999999999999,0.08,0.31,0.1399999999999999,0.0,0.11,4,4.533333333333332,1,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.08,4.533333333333332,0.31,0.4599999999999999,0.11,0.8,0.5499999999999999,0.64,0.46999999999999,0.0,0.05,0.34999999999999,0.15,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,4.533333333333332,0.8,0.46999999999999
1686,1686,304,3.82,33496,0,0.38,0.27,0.33,0.0,0.0,0.37,0.04,0.0,0.0,0.81999999999999,0.26,0.01,0.04,0.19,0.0,0.51,0.93,3,3.38,1,0,0,0,1,0,0,0,0,0.38,0.0,0.0,0.0,0.0,0.04,3.38,0.19,0.27,0.93,0.37,0.04,0.0,0.38,0.51,0.33,0.01,0.26,0.81999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1687,1687,384,4.35,17892,1,0.64,0.18,0.16,0.01,0.01,0.54,0.09,0.12,0.01,0.4,0.13,0.0699999999999999,0.96,0.12,0.02,0.53,0.5,4,4.223333333333334,1,0,1,1,0,0,0,0,0,0.0,0.96,4.223333333333334,0.12,0.64,0.96,4.223333333333334,0.12,0.18,0.5,0.54,0.09,0.12,0.64,0.53,0.16,0.0699999999999999,0.13,0.4,4.223333333333334,0.54,0.12,0.64,0.53,0.13,0.0,0.0,0.0,0.0,0.0,0.96,4.223333333333334,0.54,0.64
1688,1688,381,4.43,2050,0,0.2,0.76,0.02,0.29,0.37,0.93,0.70999999999999,0.37,0.08,0.06,0.2,0.29,0.03,0.08,0.02,0.0,0.02,3,4.09,1,1,0,0,0,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.03,4.09,0.08,0.76,0.02,0.93,0.70999999999999,0.37,0.2,0.0,0.02,0.29,0.2,0.06,0.0,0.0,0.0,0.0,0.0,0.0,4.09,0.08,0.70999999999999,4.09,4.09,0.0,0.0,0.0,0.0
1689,1689,30,4.16,1049,0,0.09,0.1,0.64,0.02,0.0,0.3399999999999999,0.04,0.02,0.02,0.2799999999999999,0.58,0.65,0.03,0.1399999999999999,0.02,0.31,0.8,6,3.872,1,0,1,1,0,0,0,0,0,0.0,0.03,3.872,0.02,0.09,0.03,3.872,0.1399999999999999,0.1,0.8,0.3399999999999999,0.04,0.02,0.09,0.31,0.64,0.65,0.58,0.2799999999999999,3.872,0.3399999999999999,0.02,0.09,0.31,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1690,1690,240,4.37,4258,0,0.4599999999999999,0.38,0.1399999999999999,0.0,0.0,0.84,0.2299999999999999,0.2,0.0,0.21,0.76,0.56999999999999,0.02,0.42,0.3899999999999999,0.01,0.34999999999999,2,4.169999999999999,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.02,4.169999999999999,0.42,0.38,0.34999999999999,0.84,0.2299999999999999,0.2,0.4599999999999999,0.01,0.1399999999999999,0.56999999999999,0.76,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1691,1691,160,4.16,6271,0,0.33,0.59,0.0699999999999999,0.02,0.03,0.92,0.29,0.1699999999999999,0.01,0.16,0.8500000000000001,0.33,0.05,0.15,0.01,0.03,0.26,1,0.0,1,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.15,0.59,0.26,0.92,0.29,0.1699999999999999,0.33,0.03,0.0699999999999999,0.33,0.8500000000000001,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1692,1692,492,3.92,16706,1,0.54,0.19,0.24,0.09,0.08,0.19,0.06,0.0699999999999999,0.04,0.33,0.03,0.08,0.8699999999999999,0.13,0.0,0.76,0.22,1,0.0,1,0,0,1,0,0,1,0,0,0.0,0.8699999999999999,0.0,0.0699999999999999,0.54,0.8699999999999999,0.0,0.13,0.19,0.22,0.19,0.06,0.0699999999999999,0.54,0.76,0.24,0.08,0.03,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8699999999999999,0.0,0.19,0.54
1693,1693,300,4.27,97592,1,0.63,0.09,0.26,0.16,0.05,0.5,0.1699999999999999,0.08,0.02,0.56999999999999,0.09,0.04,0.93,0.2299999999999999,0.0,0.36,0.49,12,3.879090909090909,1,0,0,1,0,0,1,0,0,0.0,0.93,3.879090909090909,0.08,0.63,0.93,3.879090909090909,0.2299999999999999,0.09,0.49,0.5,0.1699999999999999,0.08,0.63,0.36,0.26,0.04,0.09,0.56999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,3.879090909090909,0.5,0.63
1694,1694,384,4.13,18300,0,0.3399999999999999,0.59,0.06,0.69,0.33,0.8699999999999999,0.52,0.3399999999999999,0.05,0.04,0.3899999999999999,0.4499999999999999,0.44,0.0699999999999999,0.01,0.16,0.05,13,4.3275,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.44,4.3275,0.0699999999999999,0.59,0.05,0.8699999999999999,0.52,0.3399999999999999,0.3399999999999999,0.16,0.06,0.4499999999999999,0.3899999999999999,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1695,1695,325,4.15,10849,1,0.67,0.12,0.2,0.19,0.26,0.64,0.2299999999999999,0.0699999999999999,0.08,0.33,0.09,0.05,0.37,0.09,0.01,0.79,0.1699999999999999,5,4.172499999999999,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.37,4.172499999999999,0.09,0.12,0.1699999999999999,0.64,0.2299999999999999,0.0699999999999999,0.67,0.79,0.2,0.05,0.09,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.172499999999999,0.0,0.37,4.172499999999999,0.64,0.67
1696,1696,323,3.71,120142,0,0.53,0.2299999999999999,0.22,0.0,0.0,0.31,0.0,0.0,0.0,0.70999999999999,0.21,0.06,0.12,0.11,0.0,0.8699999999999999,0.8,3,3.395,1,0,1,0,1,0,0,0,1,0.53,0.0,0.0,0.0,0.0,0.12,3.395,0.11,0.2299999999999999,0.8,0.31,0.0,0.0,0.53,0.8699999999999999,0.22,0.06,0.21,0.70999999999999,3.395,0.31,0.0,0.53,0.8699999999999999,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1697,1697,192,4.05,56799,0,0.34999999999999,0.4499999999999999,0.1699999999999999,0.3,0.63,0.62,0.5499999999999999,0.36,0.1699999999999999,0.0,0.33,0.2,0.2799999999999999,0.02,0.03,0.0,0.02,2,4.05,1,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.2799999999999999,4.05,0.02,0.4499999999999999,0.02,0.62,0.5499999999999999,0.36,0.34999999999999,0.0,0.1699999999999999,0.2,0.33,0.0,4.05,0.62,0.36,0.34999999999999,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1698,1698,365,4.18,165741,1,0.42,0.06,0.51,0.40999999999999,0.5,0.13,0.26,0.22,0.15,0.11,0.03,0.04,0.98999999999999,0.08,0.0,0.1699999999999999,0.05,13,4.235,1,0,1,1,0,0,1,0,0,0.0,0.98999999999999,4.235,0.22,0.42,0.98999999999999,4.235,0.08,0.06,0.05,0.13,0.26,0.22,0.42,0.1699999999999999,0.51,0.04,0.03,0.11,4.235,0.13,0.22,0.42,0.1699999999999999,0.03,0.0,0.0,0.0,0.0,0.0,0.98999999999999,4.235,0.13,0.42
1699,1699,209,3.07,1278,0,0.25,0.58,0.09,0.18,0.0,0.06,0.0,0.01,0.0,0.40999999999999,0.03,0.58,0.03,0.58,0.01,0.21,0.63,2,3.77,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.03,3.77,0.58,0.58,0.63,0.06,0.0,0.01,0.25,0.21,0.09,0.58,0.03,0.40999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700,1700,322,3.72,1980,0,0.6,0.22,0.16,0.01,0.0,0.21,0.02,0.0,0.0,0.64,0.16,0.12,0.19,0.3399999999999999,0.01,0.79,0.97,1,0.0,1,0,0,1,0,1,0,0,0,0.0,0.19,0.0,0.0,0.6,0.19,0.0,0.3399999999999999,0.22,0.97,0.21,0.02,0.0,0.6,0.79,0.16,0.12,0.16,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1701,1701,336,3.78,2132,0,0.5,0.3899999999999999,0.1,0.01,0.0,0.73,0.1699999999999999,0.1,0.0,0.77,0.3,0.4,0.6999999999999901,0.3399999999999999,0.22,0.1,0.5,1,0.0,1,0,0,1,1,0,0,0,0,0.5,0.6999999999999901,0.0,0.1,0.5,0.6999999999999901,0.0,0.3399999999999999,0.3899999999999999,0.5,0.73,0.1699999999999999,0.1,0.5,0.1,0.1,0.4,0.3,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702,1702,610,4.34,38370,0,0.2,0.76,0.02,0.2299999999999999,0.04,0.69,0.27,0.2799999999999999,0.03,0.05,0.1399999999999999,0.81999999999999,0.11,0.3,0.3899999999999999,0.0,0.04,8,4.220000000000001,1,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.11,4.220000000000001,0.3,0.76,0.04,0.69,0.27,0.2799999999999999,0.2,0.0,0.02,0.81999999999999,0.1399999999999999,0.05,4.220000000000001,0.69,0.2799999999999999,0.2,0.0,0.1399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1703,1703,285,4.09,109097,1,0.18,0.7799999999999999,0.02,0.33,0.64,0.73,0.60999999999999,0.46999999999999,0.31,0.01,0.22,0.40999999999999,0.21,0.05,0.02,0.0,0.0,4,3.88,1,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.21,3.88,0.05,0.7799999999999999,0.0,0.73,0.60999999999999,0.46999999999999,0.18,0.0,0.02,0.40999999999999,0.22,0.01,3.88,0.73,0.46999999999999,0.18,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.21,3.88,0.73,0.18
1704,1704,356,4.2,11313,0,0.22,0.73,0.03,0.11,0.12,0.8999999999999999,0.48,0.52,0.05,0.11,0.49,0.44,0.04,0.18,0.19,0.09,0.1699999999999999,1,0.0,1,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.18,0.73,0.1699999999999999,0.8999999999999999,0.48,0.52,0.22,0.09,0.03,0.44,0.49,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1705,1705,435,4.14,4532,0,0.70999999999999,0.15,0.12,0.1399999999999999,0.02,0.69,0.27,0.16,0.0,0.31,0.3399999999999999,0.3899999999999999,0.7799999999999999,0.2,0.08,0.51,0.63,1,0.0,1,0,0,1,0,0,0,0,1,0.0,0.7799999999999999,0.0,0.16,0.70999999999999,0.7799999999999999,0.0,0.2,0.15,0.63,0.69,0.27,0.16,0.70999999999999,0.51,0.12,0.3899999999999999,0.3399999999999999,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1706,1706,112,4.05,6920,1,0.43,0.4499999999999999,0.11,0.04,0.13,0.42,0.22,0.06,0.15,0.08,0.09,0.2799999999999999,0.44,0.02,0.0,0.75,0.34999999999999,3,4.084999999999999,1,0,0,1,0,1,0,0,0,0.0,0.44,4.084999999999999,0.06,0.43,0.44,4.084999999999999,0.02,0.4499999999999999,0.34999999999999,0.42,0.22,0.06,0.43,0.75,0.11,0.2799999999999999,0.09,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.084999999999999,0.44,4.084999999999999,0.42,0.43
1707,1707,422,4.08,64162,0,0.59,0.2799999999999999,0.11,0.6799999999999999,0.5599999999999999,0.64,0.60999999999999,0.2,0.09,0.04,0.06,0.12,0.3399999999999999,0.03,0.01,0.4,0.0,4,4.1033333333333335,1,0,0,1,0,1,0,1,0,0.0,0.3399999999999999,4.1033333333333335,0.2,0.59,0.3399999999999999,4.1033333333333335,0.03,0.2799999999999999,0.0,0.64,0.60999999999999,0.2,0.59,0.4,0.11,0.12,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1033333333333335,4.1033333333333335,0.0,0.0,0.0,0.0
1708,1708,444,3.99,27981,0,0.1,0.8699999999999999,0.02,0.51,0.11,0.7799999999999999,0.59,0.38,0.02,0.0699999999999999,0.36,0.5499999999999999,0.03,0.1699999999999999,0.1,0.0,0.31,1,0.0,1,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.1699999999999999,0.8699999999999999,0.31,0.7799999999999999,0.59,0.38,0.1,0.0,0.02,0.5499999999999999,0.36,0.0699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1709,1709,368,3.48,27961,0,0.44,0.44,0.1,0.01,0.0,0.29,0.0,0.0,0.0,0.49,0.22,0.3899999999999999,0.1699999999999999,0.19,0.02,0.36,0.91,4,3.4066666666666663,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1699999999999999,3.4066666666666663,0.19,0.44,0.91,0.29,0.0,0.0,0.44,0.36,0.1,0.3899999999999999,0.22,0.49,3.4066666666666663,0.29,0.0,0.44,0.36,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710,1710,412,4.73,1271,1,0.63,0.27,0.08,0.16,0.02,0.8699999999999999,0.1699999999999999,0.08,0.01,0.51,0.67,0.11,0.56999999999999,0.2299999999999999,0.01,0.2799999999999999,0.8500000000000001,12,4.530909090909091,1,0,0,1,0,1,0,1,0,0.0,0.56999999999999,4.530909090909091,0.08,0.63,0.56999999999999,4.530909090909091,0.2299999999999999,0.27,0.8500000000000001,0.8699999999999999,0.1699999999999999,0.08,0.63,0.2799999999999999,0.08,0.11,0.67,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.530909090909091,4.530909090909091,0.56999999999999,4.530909090909091,0.8699999999999999,0.63
1711,1711,363,4.34,7414,0,0.65,0.24,0.1,0.05,0.0,0.59,0.05,0.05,0.0,0.67,0.46999999999999,0.36,0.22,0.66,0.33,0.01,0.8999999999999999,1,0.0,1,0,1,1,0,1,0,0,0,0.0,0.22,0.0,0.05,0.65,0.22,0.0,0.66,0.24,0.8999999999999999,0.59,0.05,0.05,0.65,0.01,0.1,0.36,0.46999999999999,0.67,0.0,0.59,0.05,0.65,0.01,0.46999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1712,1712,496,4.39,43643,1,0.5,0.40999999999999,0.0699999999999999,0.0699999999999999,0.0,0.91,0.25,0.18,0.0,0.4499999999999999,0.58,0.53,0.0699999999999999,0.3899999999999999,0.02,0.1,0.51,13,4.305833333333333,1,1,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0699999999999999,4.305833333333333,0.3899999999999999,0.40999999999999,0.51,0.91,0.25,0.18,0.5,0.1,0.0699999999999999,0.53,0.58,0.4499999999999999,4.305833333333333,0.91,0.18,0.5,0.1,0.58,4.305833333333333,0.3899999999999999,0.25,0.0,0.0,0.0699999999999999,4.305833333333333,0.91,0.5
1713,1713,325,4.18,97543,0,0.1,0.8699999999999999,0.01,0.5499999999999999,0.11,0.83,0.5499999999999999,0.2799999999999999,0.02,0.08,0.5,0.44,0.02,0.18,0.01,0.12,0.38,1,0.0,1,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.18,0.8699999999999999,0.38,0.83,0.5499999999999999,0.2799999999999999,0.1,0.12,0.01,0.44,0.5,0.08,0.0,0.83,0.2799999999999999,0.1,0.12,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1714,1714,453,3.87,33303,1,0.27,0.65,0.05,0.86,0.12,0.26,0.06,0.03,0.01,0.18,0.27,0.3399999999999999,0.33,0.40999999999999,0.02,0.04,0.66,1,0.0,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.40999999999999,0.65,0.66,0.26,0.06,0.03,0.27,0.04,0.05,0.3399999999999999,0.27,0.18,0.0,0.26,0.03,0.27,0.04,0.27,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.26,0.27
